,SK_ID_CURR,TARGET
87,100702,0.1367798629986977
88,100711,0.0841467321255718
89,100729,0.13700498689615473
90,100740,0.1181603328716477
91,100744,0.10482654720052277
92,100745,0.10250459482496345
93,100747,0.10006022563221775
94,100751,0.11105572463681833
95,100752,0.08554727492674787
96,100753,0.14571359597809905
97,100754,0.09584956063196276
98,100760,0.10778869724450371
99,100762,0.09414765932663512
100,100763,0.07689646213231555
101,100765,0.07605647559910432
102,100770,0.10165115911132189
103,100772,0.08600916255940495
104,100777,0.08513413574717515
105,100791,0.06889436622965484
106,100792,0.05947658166287276
107,100797,0.08817675375476747
108,100823,0.09451281696192228
109,100826,0.09202204145795945
110,100830,0.06687916893389162
111,100836,0.1316864554178186
112,100872,0.08325691765578369
113,100910,0.08810221959395802
114,100913,0.05843467780953748
115,100918,0.07937864673538476
116,100931,0.05514747184902414
117,100952,0.11949028480529325
118,100953,0.1017295423941372
119,100965,0.1049851632444045
120,100970,0.0812580740871969
121,100982,0.1207670504320985
122,100983,0.08480641018997769
123,100984,0.06855209535901982
124,100987,0.1151038333670754
125,100997,0.0912156706573603
126,100998,0.1314093219068118
127,101002,0.09746583153356295
128,101005,0.13453438709951485
129,101008,0.12053593394277928
130,101020,0.0944068816820664
131,101021,0.09105592060098774
132,101024,0.09414318667965502
133,101025,0.12711103422962236
134,101026,0.09416244449873679
135,101031,0.08579609370327172
136,101041,0.05721681798444154
137,101051,0.0641150912052762
138,101055,0.08877760222898101
139,101056,0.13112088317061935
140,101057,0.10187608479978899
141,101064,0.07281106654750827
142,101079,0.07948754488696325
143,101087,0.08834801209149985
144,101090,0.06424746086440272
145,101092,0.09062466161434947
146,101097,0.09630861490977707
147,101099,0.055576930520801454
148,101107,0.08948925292336843
149,101118,0.09101263913059846
150,101125,0.09791544727678911
151,101126,0.08149108478468312
152,101128,0.09538579307817167
153,101136,0.12997008966990412
154,101140,0.10720188790181295
155,101149,0.07461143447731632
156,101160,0.08020977113151721
157,101169,0.1139047040814312
158,101181,0.07426691984170443
159,101186,0.05765661341740582
160,101190,0.09935317534686072
161,101193,0.11827633062849448
162,101194,0.08977073088165717
163,101198,0.09753728988346821
164,101200,0.07655872406535724
165,101204,0.09941226420334165
166,101211,0.0818597210700553
167,101213,0.08381076173089552
168,101223,0.07259101388072678
169,101225,0.09344779613202268
170,101237,0.07531944108282397
171,101243,0.07945522275754169
172,101244,0.10902938959099727
173,101258,0.0684465733298162
174,101259,0.15467265681652972
175,101268,0.10278010414570828
176,101269,0.06505812947658028
177,101271,0.11227443019629094
178,101279,0.07017851485663781
179,101281,0.08675545030959658
180,101287,0.07470331555638919
181,101292,0.0919717029656123
182,101294,0.07760337849291882
183,101296,0.06648767601102715
184,101297,0.08110229421754489
185,101299,0.06148473392716909
186,101301,0.07602560222847993
187,101305,0.07619891274800906
188,101308,0.06827367638008106
189,101318,0.0558696379280713
190,101327,0.11159211858804328
191,101329,0.10362561142012632
192,101332,0.06396691855061874
193,101337,0.09168784393150166
194,101343,0.06388734144858899
195,101345,0.08158181306324629
196,101346,0.08891070555660716
197,101353,0.05328849619047395
198,101354,0.11075568545317838
199,101355,0.09436582916170355
200,101356,0.05658809081128672
201,101362,0.11095251812528781
202,101363,0.1255804576713101
203,101365,0.07995412028656325
204,101366,0.09505243984275778
205,101367,0.12163139249713466
206,101368,0.05568845873556086
207,101374,0.12436709999028171
208,101380,0.06018063163657515
209,101383,0.06512768652959439
210,101398,0.05287841078254085
211,101399,0.13350063675648988
212,101401,0.09513324466099014
213,101412,0.1010061010826288
214,101426,0.10497692887101163
215,101427,0.14243982129951324
216,101428,0.10161036787567967
217,101429,0.09574422878772053
218,101434,0.06867664445817602
219,101440,0.09161461578235232
220,101448,0.09507097994165094
221,101449,0.07985483516461513
222,101465,0.07580329546110771
223,101467,0.06605088216865979
224,101472,0.1470285512388136
225,101478,0.08041520275221403
226,101497,0.08472821055468174
227,101504,0.06458279545356026
228,101547,0.08596212803680243
229,101548,0.10034209614320341
230,101555,0.07559559617145487
231,101570,0.09253191541572028
232,101572,0.07042053809183188
233,101578,0.07814501045221232
234,101580,0.10305693443213683
235,101588,0.09972454611604342
236,101602,0.07756004858257431
237,101610,0.10215052768655773
238,101614,0.1171122646346629
239,101616,0.09655276252154932
240,101643,0.09230293852022363
241,101644,0.09720392170050235
242,101649,0.08676295551470628
243,101650,0.10121278569942459
244,101665,0.06121208602950379
245,101667,0.12991626904580755
246,101669,0.05752444682155493
247,101674,0.1338093052574649
248,101675,0.08503792386196955
249,101678,0.10503892932241564
250,101682,0.08020617873062252
251,101686,0.09367536577004752
252,101697,0.12863071227046494
253,101700,0.09284068551754196
254,101711,0.06729681832219991
255,101714,0.05080583009048295
256,101715,0.10639287177796623
257,101728,0.09453383029893195
258,101732,0.07167396091589542
259,101757,0.08982194032625482
260,101758,0.1021604871289375
261,101759,0.10332324690632316
262,101762,0.05048136047730654
263,101764,0.07314549836923198
264,101780,0.1162920084758254
265,101784,0.08773853384263819
266,101789,0.07161647984658749
267,101816,0.0820321060790894
268,101819,0.05886987502792233
269,101827,0.043593853829173204
270,101863,0.08320482834211256
271,101867,0.1018871885952001
272,101870,0.07286242833501133
273,101873,0.10268604174661367
274,101878,0.0946208658478616
275,101879,0.05546307945088567
276,101880,0.0713592734216366
277,101887,0.1101080526685664
278,101897,0.06297367732773473
279,101901,0.06369490671146766
280,101903,0.1490737118230769
281,101920,0.06964216995217978
282,101921,0.08281902673072317
283,101922,0.08006943430910897
284,101961,0.15337247773757173
285,101962,0.07878041035563646
286,101971,0.07272347554030881
287,101976,0.122992558004781
288,102002,0.10054223416461305
289,102005,0.06705013429491687
290,102007,0.1386444095378664
291,102017,0.07006540443475144
292,102019,0.12015533381888302
293,102029,0.06012231840505368
294,102051,0.09234295413187475
295,102052,0.06667859444747681
296,102054,0.07920550658542948
297,102062,0.11321924394802758
298,102067,0.09825711941359681
299,102068,0.09283717091132337
300,102070,0.0713034078608804
301,102090,0.07484996375322943
302,102092,0.14017820471897485
303,102099,0.1288943902196713
304,102100,0.052013899769198284
305,102112,0.10151791313697534
306,102113,0.09838669651406531
307,102122,0.10112303574309536
308,102123,0.0739773051788486
309,102125,0.068221890779059
310,102126,0.10590494527851196
311,102146,0.09404676606589989
312,102147,0.10294706273733628
313,102151,0.08574681587977294
314,102158,0.09187845223682264
315,102159,0.07514741019237353
316,102162,0.0708211036320061
317,102165,0.08010294896078456
318,102166,0.09979674492993548
319,102174,0.06659580134981054
320,102193,0.13331349644400067
321,102198,0.08604432629924766
322,102205,0.10364633864829677
323,102206,0.09662809482927065
324,102218,0.08892408760433267
325,102221,0.09469234158585926
326,102230,0.08575296855530563
327,102238,0.08722923198438236
328,102248,0.06409424485663005
329,102252,0.10357999673137634
330,102259,0.06481367780762809
331,102262,0.10012588698830024
332,102273,0.06953038498327589
333,102286,0.08925598932341097
334,102293,0.08093516324070162
335,102294,0.058863480450259596
336,102296,0.07196763029236193
337,102298,0.10581449213062229
338,102303,0.07457917663987079
339,102309,0.09191833722641271
340,102315,0.06724843778373071
341,102340,0.07589076281374924
342,102342,0.06710907415946894
343,102344,0.08387907881595287
344,102346,0.1096970699290888
345,102347,0.06419453864254043
346,102374,0.10735532880103714
347,102380,0.10326215115721252
348,102387,0.08228529530639571
349,102393,0.07553438874482128
350,102403,0.08231505385554361
351,102413,0.08862534118816191
352,102414,0.06629842254423364
353,102415,0.07874218371574393
354,102416,0.08309056887067118
355,102439,0.0887446892761481
356,102441,0.08318652117261262
357,102443,0.07745840012926734
358,102444,0.10017198835127404
359,102445,0.14366751627426239
360,102448,0.07040242549428462
361,102449,0.09109741911073863
362,102450,0.13216269050662383
363,102456,0.07400147094336004
364,102458,0.09463949066110691
365,102459,0.07763219766481393
366,102465,0.05314764465678002
367,102470,0.1292354838597175
368,102471,0.06270719926269441
369,102475,0.1155132403447082
370,102476,0.1081582008429744
371,102506,0.06986707951159002
372,102509,0.06859547596517536
373,102519,0.08168676521977236
374,102522,0.07301512264180224
375,102545,0.07053881706486775
376,102549,0.12093648138350023
377,102562,0.06685411799976898
378,102563,0.07905049899406322
379,102568,0.10156963545310099
380,102582,0.11159291341848965
381,102592,0.05686062375795127
382,102597,0.08191071932165107
383,102605,0.09837308469011899
384,102614,0.09193756651100865
385,102617,0.0932086427592169
386,102634,0.06432513984439815
387,102652,0.06269731907994593
388,102655,0.04587062609025408
389,102671,0.05739002449323187
390,102694,0.07757166598078043
391,102701,0.10109617315132303
392,102703,0.04887155445697049
393,102704,0.06735760672310956
394,102713,0.042042130408761876
395,102720,0.09054253977584849
396,102731,0.07238134215165465
397,102733,0.07557188764964468
398,102749,0.10596505968008489
399,102755,0.0690600013433021
400,102763,0.07815647659757616
401,102770,0.10500038366380461
402,102772,0.09236972251350997
403,102799,0.09172864226445378
404,102838,0.08503616742356476
405,102854,0.07707068581097197
406,102862,0.12097025758538288
407,102863,0.09061210459272473
408,102867,0.07041831683598868
409,102868,0.06861251151597465
410,102878,0.08837566201992884
411,102887,0.08725919247497989
412,102898,0.10778025555043907
413,102904,0.08165214735146381
414,102912,0.1285299912154128
415,102919,0.0627757283825799
416,102927,0.07425358561487053
417,102932,0.09563832964168503
418,102933,0.13680917652735733
419,102935,0.0562520029758591
420,102958,0.09806509758629961
421,102969,0.09543803409007434
422,102971,0.07393994087811014
423,102975,0.06661637369145836
424,102979,0.10170182295754437
425,102982,0.05947902855460296
426,102987,0.1217222726687551
427,102989,0.08299039368514917
428,102995,0.08627741129351699
429,102996,0.08698854034685692
430,103000,0.056484695941275066
431,103001,0.1048846935381679
432,103004,0.07966773138365264
433,103010,0.083036544847139
434,103025,0.10538782255491008
435,103029,0.09933472654839277
436,103046,0.09331081923008795
437,103056,0.07875377260423864
438,103062,0.07845739932073499
439,103078,0.10320293369113707
440,103083,0.059005442053030634
441,103092,0.08799975185786532
442,103096,0.08216002315853058
443,103097,0.11794269846572654
444,103102,0.12652721054297858
445,103112,0.08908045982423418
446,103132,0.057079594762277135
447,103144,0.08594249935324906
448,103145,0.08053695627993852
449,103146,0.0676776701057706
450,103147,0.10786574784611581
451,103158,0.07723811606545625
452,103171,0.11038692497844485
453,103173,0.06148934095306708
454,103184,0.09293619982012269
455,103195,0.0982054658920841
456,103196,0.06069598465671538
457,103206,0.07460204399247279
458,103230,0.08525095678251485
459,103231,0.10639885569016633
460,103232,0.09087318337429383
461,103239,0.12440733786643471
462,103240,0.08272354456614257
463,103243,0.06837233332339664
464,103252,0.09779028315083083
465,103258,0.07610042948663562
466,103259,0.09988203197754317
467,103279,0.07055949117307177
468,103280,0.05279103472265093
469,103286,0.08335814207610065
470,103287,0.12284864936840718
471,103290,0.08897866311091335
472,103298,0.09136590008954647
473,103315,0.04880502883128639
474,103319,0.07657615270066784
475,103334,0.11258192678540524
476,103336,0.11380177509928907
477,103345,0.08683937812665767
478,103368,0.07651773992923
479,103371,0.10512056085607553
480,103377,0.0715604789611362
481,103398,0.06103038018234434
482,103404,0.06060078251822239
483,103408,0.107116002005623
484,103410,0.07632923645816682
485,103418,0.0729923859487318
486,103420,0.11458063446604848
487,103432,0.10313850288148366
488,103433,0.07031519971955624
489,103436,0.06415979976569842
490,103440,0.08347147994376028
491,103453,0.07787948970407375
492,103459,0.1050784375950551
493,103460,0.08075649570098224
494,103461,0.0631990951267797
495,103462,0.09080286327859766
496,103473,0.09539329420685526
497,103474,0.05223652736725936
498,103475,0.1129917837373505
499,103478,0.10908586197254037
500,103480,0.09614080346166305
501,103484,0.06356780252429739
502,103494,0.0893865976630562
503,103513,0.1065682383220735
504,103515,0.0855900162811142
505,103516,0.15422863804152237
506,103525,0.1102341578946449
507,103541,0.11544821514941118
508,103544,0.07122241938646531
509,103562,0.11673277301520654
510,103570,0.15690564267007548
511,103572,0.12440957240106487
512,103574,0.06861542260789356
513,103575,0.09251371518338204
514,103591,0.1071845468471133
515,103594,0.07173138429235348
516,103609,0.06432927817921855
517,103613,0.0670754334969801
518,103614,0.08026931291406672
519,103615,0.06069873744035706
520,103624,0.11000882917767135
521,103625,0.1298808014058324
522,103628,0.1353042314525669
523,103629,0.0667176977656052
524,103647,0.07706363277553807
525,103648,0.09358891730621662
526,103651,0.07345845063736121
527,103658,0.057223854510872356
528,103668,0.07642261448224044
529,103669,0.0759826785253431
530,103676,0.07994357890620528
531,103682,0.07661131358719937
532,103683,0.05857565224304801
533,103689,0.06647994889299323
534,103725,0.04925841822681119
535,103733,0.097026161769907
536,103744,0.04959806271879676
537,103762,0.10262664252751873
538,103771,0.12390605536406155
539,103773,0.06265341336743642
540,103783,0.10403710857334522
541,103784,0.09776802761923993
542,103808,0.06520887955209173
543,103812,0.06779023981277155
544,103813,0.08744953220299419
545,103814,0.08778164244827502
546,103818,0.1346745722133066
547,103824,0.08403041743416129
548,103828,0.05347967398743748
549,103830,0.08511202061840467
550,103840,0.06364332093000893
551,103842,0.11042602303530603
552,103847,0.11666174294735829
553,103848,0.09418057124195664
554,103851,0.0578998531615796
555,103854,0.11547290940271722
556,103857,0.18227333995051004
557,103861,0.05756583433127462
558,103862,0.08375629402969476
559,103865,0.09576757700958792
560,103870,0.052685990486834
561,103876,0.09632174234140087
562,103891,0.14338105911824195
563,103908,0.06776208315518205
564,103914,0.08459939667079198
565,103918,0.09526979427418567
566,103940,0.10035899339035172
567,103963,0.12806441234445198
568,103966,0.0991593933570562
569,103971,0.11928571641941516
570,103980,0.1100364288710578
571,103984,0.07805671593003756
572,103985,0.0856300607144437
573,103998,0.1256016806926636
574,104019,0.07636631109198055
575,104026,0.08856929507539281
576,104035,0.12295061117902657
577,104044,0.07587071838813846
578,104045,0.08465950865816943
579,104047,0.11229702688270346
580,104051,0.0643065363802769
581,104058,0.07776389849511728
582,104063,0.06847183204695118
583,104066,0.09122415409788312
584,104087,0.050667213113103536
585,104089,0.07548622320254232
586,104095,0.07992349362604778
587,104098,0.11483493870933503
588,104104,0.05592033803218906
589,104110,0.08900968967053617
590,104120,0.08351130154768742
591,104122,0.05833699340471939
592,104131,0.08344612054473653
593,104132,0.09225615770565476
594,104135,0.057072310194192434
595,104136,0.08364598389036344
596,104149,0.0733214018936683
597,104150,0.08382072077399337
598,104156,0.09115031900526413
599,104165,0.0903352716287884
600,104175,0.07565751716522166
601,104179,0.10432017042586487
602,104184,0.09271183714331917
603,104206,0.06513997495390425
604,104216,0.10255926323950663
605,104230,0.14882270937028208
606,104257,0.05776960449468242
607,104272,0.0518674165430155
608,104273,0.08839617141132557
609,104278,0.050216943808874245
610,104294,0.10126299303424822
611,104295,0.07453535163995358
612,104297,0.06541561319671604
613,104298,0.09520460937603233
614,104308,0.09998227053759147
615,104318,0.08068150612706314
616,104319,0.06235206187061273
617,104320,0.10474320662080552
618,104327,0.09970423353083255
619,104334,0.08807496458789925
620,104344,0.10563502203851191
621,104350,0.06754505803020146
622,104351,0.09696731541398564
623,104354,0.10624216661204333
624,104369,0.13104984137415263
625,104376,0.08847346396895345
626,104381,0.08393802331931675
627,104384,0.09614919517348595
628,104391,0.056020993797542946
629,104394,0.09186702407480761
630,104398,0.11934216052482605
631,104402,0.0742332421736043
632,104408,0.08719792787775527
633,104409,0.052724765086033104
634,104410,0.12417642520637548
635,104412,0.07973492543252542
636,104417,0.11513535455105751
637,104424,0.0887053569210035
638,104426,0.06591503648475483
639,104435,0.08362121315050716
640,104445,0.07050149201434314
641,104458,0.05781991952915425
642,104460,0.08608319162766807
643,104466,0.07536112439658153
644,104472,0.10431644865902027
645,104473,0.11572844978323533
646,104479,0.05410581439178632
647,104480,0.07741381637962413
648,104482,0.11624642538481189
649,104499,0.056451377704386387
650,104501,0.05135378075433408
651,104502,0.068798360966516
652,104506,0.0870077546967699
653,104510,0.06068264537919035
654,104512,0.05624998744470274
655,104520,0.13144397207928513
656,104528,0.1034818016275348
657,104529,0.09461993167586284
658,104541,0.1005086227719916
659,104578,0.059451990740443134
660,104584,0.08378327754365948
661,104588,0.10384316608879403
662,104602,0.0742035214509046
663,104610,0.05940026637588371
664,104611,0.08971097423014449
665,104618,0.11594369601343542
666,104620,0.07844529174983726
667,104622,0.05606565627495362
668,104624,0.07032202377544751
669,104625,0.09627192228702913
670,104634,0.1266343251074371
671,104639,0.10188528206399901
672,104646,0.07770598673695932
673,104647,0.06616403208276168
674,104652,0.05390360447116024
675,104670,0.087416245719495
676,104677,0.072799912105272
677,104685,0.11926909188761828
678,104691,0.09486966793659289
679,104696,0.07792446176349209
680,104699,0.061017769584887194
681,104712,0.11439898405845716
682,104714,0.07852127577233219
683,104717,0.08053039623971767
684,104718,0.0765957122088163
685,104740,0.06688902370778892
686,104741,0.09707262072540437
687,104743,0.04421877495621356
688,104744,0.0924124963752203
689,104747,0.10217567241016615
690,104767,0.0841423046071495
691,104772,0.20172405423620585
692,104776,0.1303461764408082
693,104779,0.06500025796348
694,104814,0.08373053918317151
695,104815,0.07743328926090372
696,104830,0.09691718729186756
697,104831,0.12038151706010185
698,104833,0.11174240654676358
699,104839,0.07348599383960595
700,104840,0.09104519275250637
701,104860,0.08351543163612202
702,104861,0.0601789196096631
703,104866,0.08539669135607787
704,104870,0.07071049287443301
705,104877,0.09383968426794735
706,104878,0.057773415669492255
707,104879,0.0753097402704499
708,104880,0.08997681511888307
709,104899,0.08153202602533265
710,104906,0.05663478233884951
711,104907,0.11301926812793632
712,104913,0.09220400361918307
713,104916,0.11437898406124748
714,104921,0.09454126870023756
715,104930,0.07543453541419012
716,104931,0.09350301223255102
717,104936,0.0999930143510703
718,104937,0.07660072706931798
719,104942,0.07928592607243942
720,104943,0.07580628104298318
721,104969,0.1049483307550431
722,104972,0.14101467973196832
723,104988,0.0912830118610869
724,105013,0.10315126896154199
725,105015,0.08948053007220234
726,105019,0.06987000671430475
727,105027,0.09566056378963254
728,105030,0.10195297124315707
729,105035,0.15871829273888569
730,105041,0.06461983377298461
731,105051,0.1365090852875027
732,105056,0.0733182004517855
733,105067,0.16974728278063383
734,105071,0.09820838729424179
735,105072,0.062039573270372156
736,105074,0.1342624112154261
737,105091,0.10681060576022955
738,105101,0.07203601186392242
739,105103,0.0861619656067182
740,105134,0.09403030383268299
741,105139,0.0873498118800183
742,105142,0.13559857787031426
743,105146,0.08273364314963161
744,105163,0.08007765810178084
745,105168,0.10715726261756872
746,105172,0.05486679464664445
747,105176,0.1275500838344891
748,105195,0.08396481420500905
749,105196,0.12697356459841364
750,105197,0.0594278280800295
751,105203,0.08539380746088325
752,105223,0.08201102666773999
753,105227,0.09146940549760406
754,105228,0.05984710491185458
755,105230,0.11496558098189211
756,105231,0.13917400374710814
757,105239,0.07783078234996724
758,105242,0.11416857095991048
759,105244,0.08753985007555393
760,105245,0.10862403103417226
761,105248,0.049740885495982774
762,105249,0.07623275231008753
763,105266,0.12539213770835794
764,105271,0.1319945495899067
765,105276,0.10180600905802384
766,105282,0.10059487214503421
767,105292,0.0855792406773825
768,105297,0.04666759780287151
769,105332,0.11391535205638209
770,105333,0.07605868592330571
771,105343,0.060446630012562515
772,105344,0.05535221708097964
773,105345,0.0991378577435531
774,105357,0.08627834094547185
775,105359,0.08575159228072443
776,105366,0.07251396722966225
777,105367,0.10104554056947194
778,105370,0.045751561411837706
779,105377,0.08666575893146776
780,105390,0.09142160514346381
781,105399,0.06556496350710911
782,105403,0.0763557388517729
783,105404,0.08247134780031899
784,105414,0.06592803610922658
785,105417,0.08233468828176739
786,105425,0.12004448938241397
787,105452,0.06525497628164277
788,105454,0.11171473617612931
789,105456,0.1232795042046449
790,105470,0.09096268421485025
791,105471,0.053289825856784004
792,105483,0.08522662887124419
793,105493,0.10583365777124117
794,105508,0.1207859953977062
795,105514,0.09840546689293839
796,105515,0.05381159904578725
797,105528,0.1280490802695584
798,105529,0.06647661278286297
799,105531,0.06442991304896305
800,105532,0.0692629881446052
801,105558,0.05456050389574698
802,105574,0.08399255431895551
803,105578,0.056176602339621226
804,105584,0.14118344354088838
805,105595,0.10097668886931978
806,105617,0.10381546694742967
807,105618,0.07845039832284731
808,105621,0.07281311642292772
809,105625,0.07074428122877477
810,105629,0.07962781751537222
811,105630,0.059584219904638004
812,105634,0.06803731948045527
813,105635,0.09318936777943335
814,105641,0.08268075589438179
815,105647,0.10991970767805627
816,105648,0.07801208825680296
817,105655,0.06773711360323899
818,105657,0.06265297055945176
819,105672,0.11395638975907747
820,105678,0.08858957616440381
821,105682,0.07419048591469737
822,105691,0.08938126104911716
823,105692,0.07815592799767286
824,105706,0.11354510631489365
825,105712,0.11014261073306915
826,105720,0.08609168154967506
827,105734,0.07138207687948177
828,105735,0.08649843635079489
829,105736,0.08870745767760328
830,105737,0.05099550032943057
831,105738,0.12298011517694944
832,105740,0.11914378105164734
833,105744,0.06718995450420467
834,105747,0.1080776266909911
835,105749,0.10049840832367245
836,105754,0.08661179282053015
837,105758,0.06705102601919762
838,105760,0.07382320279671849
839,105767,0.08456968499708296
840,105784,0.11622767159334216
841,105791,0.08602549880579767
842,105802,0.0820711714172883
843,105807,0.11857040402951864
844,105809,0.07322734235919046
845,105816,0.08233541187279156
846,105817,0.055121791192697854
847,105824,0.11023193750876178
848,105832,0.10015314574626437
849,105856,0.08200841603380953
850,105865,0.07379500714963302
851,105899,0.07042229596698545
852,105906,0.04641453582309122
853,105916,0.08530204759076952
854,105923,0.09695723490178319
855,105937,0.0969924389191278
856,105965,0.06235664248017728
857,105966,0.08363823256068574
858,105968,0.07033232648825172
859,105973,0.0755440551961299
860,105976,0.10056929699514595
861,105978,0.06180847394855839
862,105979,0.06772288208843384
863,105991,0.09600992782402765
864,105998,0.07672492336902632
865,105999,0.08843819724953753
866,106000,0.0961562325249069
867,106001,0.08920085504418064
868,106010,0.07740358289119943
869,106011,0.09811420791303506
870,106013,0.10549181877180328
871,106015,0.08514080014237782
872,106026,0.06370536326110099
873,106032,0.06677693262750586
874,106035,0.08507645052885704
875,106040,0.07814859603973698
876,106041,0.11965255742050346
877,106044,0.05153359970373679
878,106053,0.0972748585476147
879,106054,0.06112564267893589
880,106065,0.11305478043288872
881,106081,0.06697013568400816
882,106083,0.0887042087887278
883,106087,0.0891177250146206
884,106090,0.08799467859327702
885,106101,0.047973328618434764
886,106102,0.1156909115974453
887,106109,0.07572657780949152
888,106116,0.06139171560260994
889,106150,0.06335731963217393
890,106155,0.17758099345628436
891,106166,0.08934978984374504
892,106176,0.08051906824605508
893,106189,0.0645031342636851
894,106199,0.11003423301497152
895,106205,0.09983794891491558
896,106206,0.08656646309225975
897,106211,0.08243374201902574
898,106214,0.059168168947045074
899,106216,0.06932240075838048
900,106217,0.09423191826656076
901,106225,0.07457287650560113
902,106249,0.0629797657049111
903,106256,0.08277321531442516
904,106258,0.07043985266527215
905,106261,0.08721819404700965
906,106262,0.10408914096870725
907,106264,0.049339797070726235
908,106271,0.08791651522591942
909,106276,0.08035022168076049
910,106277,0.08587972191710964
911,106286,0.10152777493919907
912,106293,0.05976581024161033
913,106295,0.07276223958207488
914,106296,0.0895310792470224
915,106297,0.11572198134518936
916,106298,0.08335144510471508
917,106311,0.0646738800976695
918,106314,0.11501428851082698
919,106320,0.10288281301004472
920,106334,0.09204820091208223
921,106346,0.07201158969886441
922,106347,0.06998700452043441
923,106349,0.08208645494660285
924,106354,0.0965351000852246
925,106360,0.06268138430170991
926,106373,0.07468206440248018
927,106377,0.06944073952957451
928,106386,0.10220191748872537
929,106387,0.09999236252209999
930,106391,0.052839472763438984
931,106401,0.11964921041555089
932,106411,0.11563254274509562
933,106413,0.1147950653145777
934,106426,0.09222863692243749
935,106427,0.0638122386085576
936,106428,0.1170464760612027
937,106434,0.09784293344078383
938,106438,0.08437858697991502
939,106440,0.09808872956307647
940,106441,0.059997429855231384
941,106452,0.11564310885177705
942,106453,0.08228040173373218
943,106454,0.09841080749105838
944,106457,0.08553358837877865
945,106484,0.06825743157532745
946,106488,0.14490819994240192
947,106491,0.08296017875775798
948,106514,0.08076365994797045
949,106527,0.08083522614487076
950,106528,0.07063593815608388
951,106529,0.05772972694454155
952,106534,0.11804525738311182
953,106550,0.10281185914910981
954,106577,0.0790830937849614
955,106585,0.12910249507345942
956,106590,0.06444213815647747
957,106607,0.07631480730891224
958,106610,0.10054074471170225
959,106611,0.0878540827516972
960,106612,0.12664162869317688
961,106624,0.058869981084011265
962,106631,0.061504171689236976
963,106647,0.16180170248178197
964,106660,0.11232191301797159
965,106674,0.09105997696216038
966,106687,0.0666487655149199
967,106712,0.10038392136094497
968,106713,0.08572623971875738
969,106717,0.06731921405216001
970,106720,0.08856329567813437
971,106721,0.0871894684122703
972,106724,0.0746676946514418
973,106735,0.09585460001398237
974,106739,0.0906614075303728
975,106740,0.08000812329345622
976,106754,0.06514636847717821
977,106760,0.1618175552066714
978,106761,0.09549859172425862
979,106784,0.11222130641930016
980,106787,0.08496014692818651
981,106797,0.06460733883021601
982,106798,0.07440387476485288
983,106802,0.11831792906740152
984,106803,0.09400321931789896
985,106804,0.14202950223787017
986,106805,0.07173605479917876
987,106810,0.11332914945144221
988,106812,0.09258428479891101
989,106813,0.06718242753187992
990,106817,0.06516306051157883
991,106822,0.11324141297005974
992,106823,0.08579308360252835
993,106827,0.057991403289671964
994,106841,0.072157711650452
995,106851,0.09511706389460108
996,106852,0.09543169668499762
997,106853,0.14292919474231638
